,trial_id,global_end_of_trial_date,first_version_date,this_version_date,trial_countries,recruitment_countries,trial_start_date,results_type,error
6136,2014-000914-76,16/08/2016,02/09/2017,02/09/2017,"['CZ', 'HU', 'IT', 'ES', 'DE', 'PL', 'RO', 'HR', 'LV', 'BG']","{'Poland': 71, 'Romania': 112, 'Spain': 2, 'Croatia': 39, 'Bulgaria': 23, 'Czech Republic': 37, 'Germany': 6, 'Hungary': 26, 'Italy': 9, 'Latvia': 11, 'Russian Federation': 74, 'Georgia': 20, 'Japan': 15, 'United States': 7}",05/02/2015,Tabular,
6137,2014-004983-39,29/01/2016,07/07/2018,07/07/2018,"['HU', 'EE', 'LV', 'SK', 'BG']","{'Taiwan': 2, 'United States': 398, 'Argentina': 9, 'Brazil': 5, 'Bulgaria': 87, 'Chile': 2, 'Estonia': 72, 'Georgia': 31, 'Hungary': 26, 'Korea, Republic of': 21, 'Latvia': 51, 'Mexico': 12, 'Moldova, Republic of': 31, 'Peru': 63, 'Romania': 40}",02/05/2014,Mixed,
6138,2015-004502-42,19/09/2019,27/03/2020,27/03/2020,['GB'],{'United Kingdom': 20},14/10/2016,Tabular,
6139,2015-004865-10,23/01/2007,28/12/2016,28/12/2016,['Outside EU/EEA'],"{'Kenya': 116, 'Peru': 135, 'United States': 1960}",25/10/2004,Tabular,
6140,2016-004944-12,20/05/2009,18/05/2019,03/07/2019,['Outside EU/EEA'],"{'United States': 343, 'Canada': 13}",13/02/2006,Tabular,
6141,2014-002155-25,03/11/2015,17/11/2016,01/03/2017,['GB'],{'United Kingdom': 15},10/02/2015,Tabular,
6142,2012-003876-38,12/10/2016,27/10/2017,27/10/2017,"['DE', 'HU', 'PL']","{'United States': 35, 'Germany': 50, 'Hungary': 11, 'Poland': 11}",15/06/2015,Tabular,
6143,2016-004151-79,13/03/2019,11/03/2020,11/03/2020,['DE'],"{'United States': 21, 'Canada': 8, 'Germany': 7}",31/07/2017,Tabular,
6144,2017-001028-23,24/08/2018,08/09/2019,08/09/2019,"['BE', 'FR']","{'United Kingdom': 35, 'Belgium': 7, 'France': 31}",18/09/2017,Tabular,
6145,2014-004388-20,03/05/2018,16/05/2019,16/05/2019,['GB'],{'United Kingdom': 32},20/10/2015,Tabular,
6146,2016-004928-39,05/08/2019,20/08/2020,20/08/2020,"['DK', 'NL', 'AT']","{'United States': 2, 'Austria': 14, 'Denmark': 13}",26/09/2017,Tabular,
6147,2017-004852-52,27/11/2018,26/01/2020,26/01/2020,['AT'],{'Austria': 25},01/05/2018,Tabular,
6148,2015-005455-28,15/04/2020,29/10/2020,29/10/2020,['Outside EU/EEA'],"{'United States': 39, 'Canada': 4}",02/12/2015,Tabular,
6149,2012-004625-25,23/12/2015,07/01/2017,07/01/2017,"['HU', 'BG', 'AT', 'SK', 'CZ']","{'Austria': 30, 'Bulgaria': 40, 'Canada': 30, 'Czech Republic': 35, 'Hungary': 42, 'Serbia': 39, 'Russian Federation': 35, 'Slovakia': 60, 'United States': 109}",21/11/2014,Tabular,
6150,2015-004313-25,14/11/2017,24/05/2019,24/05/2019,"['ES', 'GB']","{'United Kingdom': 2, 'United States': 12}",01/01/2016,Tabular,
6151,2013-005274-22,02/10/2018,28/07/2019,30/08/2019,"['GB', 'BG']","{'United Kingdom': 8, 'Japan': 73}",17/04/2014,Tabular,
6152,2015-000632-15,13/03/2017,07/08/2019,07/08/2019,"['LV', 'IT', 'SK', 'EE', 'PL', 'HR']","{'Slovakia': 5, 'South Africa': 41, 'Ukraine': 122, 'United States': 120, 'Bulgaria': 4, 'Canada': 30, 'Chile': 9, 'Croatia': 5, 'Estonia': 10, 'Georgia': 18, 'Israel': 8, 'Italy': 5, 'Latvia': 21, 'Moldova, Republic of': 9, 'Poland': 125, 'Russian Federation': 13}",17/08/2015,Tabular,
6153,2016-000616-15,21/03/2018,15/07/2020,15/07/2020,['PL'],"{'Poland': 18, 'United States': 9}",28/10/2016,Tabular,
6154,2016-002523-28,20/10/2016,14/03/2019,14/03/2019,['GB'],{'United Kingdom': 1},01/09/2016,Mixed,
6155,2016-003831-39,24/09/2018,22/10/2020,22/10/2020,"['LT', 'CZ']","{'Czech Republic': 119, 'Lithuania': 88, 'Ukraine': 138}",01/04/2017,Tabular,
6156,2017-004082-27,04/07/2017,24/02/2018,24/02/2018,['Outside EU/EEA'],{'Russian Federation': 9},18/06/2013,Tabular,
6157,2014-004995-49,20/11/2018,18/12/2019,18/03/2021,"['GB', 'PL', 'FR']","{'United Kingdom': 4, 'United States': 4, 'France': 1, 'Poland': 1, 'Russian Federation': 1}",07/07/2015,Tabular,
6158,2015-003019-39,27/05/2016,14/10/2018,14/10/2018,['GB'],{'United Kingdom': 276},14/09/2015,Tabular,
6159,2011-005763-24,10/03/2014,28/07/2016,28/07/2016,['GB'],{'United Kingdom': 305},30/04/2012,Tabular,
6160,2016-000989-35,16/11/2018,03/12/2019,03/12/2019,"['SE', 'IE', 'GB']","{'Sweden': 34, 'United Kingdom': 91, 'United States': 300, 'Argentina': 74, 'Brazil': 42, 'Canada': 50, 'India': 50, 'Ireland': 29, 'Lebanon': 29, 'Malaysia': 33, 'Mexico': 56}",23/01/2017,Tabular,
6161,2015-000396-26,16/02/2011,05/08/2015,22/03/2016,['Outside EU/EEA'],{'United States': 605},28/09/2007,Tabular,
6162,2013-003428-34,12/03/2013,30/05/2015,11/05/2016,['Outside EU/EEA'],{'Canada': 224},23/09/2008,Tabular,
6163,2015-002634-41,01/11/2017,15/11/2018,14/11/2021,"['HU', 'ES', 'DE', 'PL', 'BG']","{'Chile': 27, 'Korea, Republic of': 5, 'Malaysia': 2, 'Russian Federation': 22, 'Serbia': 29, 'Thailand': 2, 'Ukraine': 94, 'United States': 66, 'Bulgaria': 52, 'Estonia': 8, 'Germany': 2, 'Hungary': 23, 'Poland': 139, 'Spain': 8}",28/01/2016,Tabular,
6164,2014-005610-37,01/10/2017,30/05/2020,30/05/2020,['GB'],{'United Kingdom': 35},17/06/2015,Tabular,
6165,2015-004552-21,20/08/2015,12/08/2016,12/08/2016,['Outside EU/EEA'],{'Japan': 61},14/10/2002,Tabular,
6166,2016-001244-19,01/01/2013,18/01/2019,18/01/2019,['ES'],,,Document,
6167,2017-000068-14,08/06/2018,27/11/2019,27/11/2019,['DK'],{'Denmark': 62},01/05/2017,Tabular,
6168,2015-001306-33,12/01/2018,20/04/2019,20/04/2019,"['ES', 'BE', 'GB']","{'Spain': 2, 'United Kingdom': 1, 'United States': 7, 'France': 1, 'Germany': 10}",12/11/2015,Tabular,
6169,2015-005689-40,30/06/2017,15/07/2018,15/07/2018,"['GB', 'DE']","{'United Kingdom': 191, 'United States': 2504, 'Germany': 310}",01/05/2016,Tabular,
6170,2014-000101-12,02/11/2009,27/06/2015,05/04/2016,['Outside EU/EEA'],"{'Malaysia': 168, 'Singapore': 298}",05/01/2009,Tabular,
6171,2014-004166-23,16/05/2005,05/08/2015,25/05/2016,['Outside EU/EEA'],"{'United Kingdom': 9, 'United States': 23, 'France': 4}",02/11/2003,Tabular,
6172,2014-002807-10,03/09/2018,09/03/2019,08/05/2020,"['DE', 'NO', 'SE', 'DK', 'CZ', 'ES', 'BE', 'IT', 'Outside EU/EEA']","{'Spain': 5, 'Sweden': 4, 'Thailand': 5, 'United States': 23, 'Belgium': 13, 'Czech Republic': 19, 'Denmark': 3, 'Germany': 27, 'Guatemala': 4, 'Italy': 8, 'Norway': 7}",07/09/2015,Tabular,
6173,2018-001615-78,28/11/2017,10/06/2018,10/06/2018,['Outside EU/EEA'],"{'United States': 128, 'Puerto Rico': 5, 'Argentina': 38, 'India': 13}",16/03/2011,Tabular,
6174,2016-000354-35,01/03/2017,29/10/2017,29/10/2017,['DK'],{'Denmark': 40},01/04/2016,Tabular,
6175,2015-003685-88,28/08/2015,11/06/2016,18/08/2016,['Outside EU/EEA'],{'China': 13},27/07/2015,Tabular,
6176,2016-000940-32,,16/02/2019,16/02/2019,['Outside EU/EEA'],{'Japan': 20},12/09/2013,Tabular,
6177,2015-003140-39,25/06/2018,04/09/2019,04/09/2019,"['BG', 'PL']","{'Ukraine': 69, 'United States': 3, 'Argentina': 20, 'Bulgaria': 25, 'Mexico': 67, 'Peru': 46, 'Poland': 5, 'Romania': 8, 'Russian Federation': 16}",19/09/2016,Tabular,
6178,2017-001142-10,03/03/2020,23/12/2020,23/12/2020,"['DE', 'GB', 'HU', 'PL', 'SK']","{'United Kingdom': 5, 'Germany': 17, 'Hungary': 35, 'Poland': 150}",26/04/2018,Tabular,
6179,2012-005695-34,07/10/2009,18/07/2015,22/11/2020,['Outside EU/EEA'],"{'Tanzania, United Republic of': 210, 'Gabon': 220, 'Ghana': 81}",30/04/2007,Tabular,
6180,2015-002821-20,17/12/2018,02/01/2021,02/01/2021,"['BE', 'DE', 'PT', 'HR']","{'Belgium': 5, 'Canada': 7, 'Germany': 1, 'United Kingdom': 2}",02/09/2015,Tabular,
6181,2016-003353-16,21/02/2019,17/10/2019,29/11/2019,['DE'],"{'United States': 133, 'Canada': 10, 'Germany': 5}",01/07/2015,Tabular,
6182,2017-004971-30,06/03/2019,19/03/2020,19/03/2020,['BE'],{'Belgium': 108},15/05/2018,Tabular,
6183,2016-002985-30,09/05/2018,22/05/2019,22/05/2019,"['SE', 'FR', 'BE']","{'United States': 8, 'Belgium': 4, 'France': 4, 'Norway': 1}",28/04/2017,Tabular,
6184,2018-004381-33,,30/11/2020,30/11/2020,"['GB', 'FR', 'DE', 'ES', 'BE']",,,Document,
6185,2014-003196-39,13/10/2016,27/10/2017,27/10/2017,"['GB', 'DE', 'CZ', 'AT']","{'South Africa': 60, 'United Kingdom': 76, 'United States': 239, 'Austria': 31, 'Canada': 39, 'Czech Republic': 53, 'Germany': 42, 'Malaysia': 31, 'Russian Federation': 50, 'Serbia': 84}",21/09/2015,Tabular,
6186,2017-002095-10,14/11/2019,02/01/2021,02/01/2021,['DK'],{'Denmark': 27},17/01/2018,Tabular,
6187,2015-000979-27,16/02/2015,27/02/2016,27/02/2016,['Outside EU/EEA'],{'United States': 305},29/05/2014,Tabular,
6188,2014-001478-32,06/12/2016,15/10/2017,15/10/2017,['FR'],"{'United States': 29, 'France': 17}",16/03/2015,Tabular,
6189,2015-003782-28,12/09/2017,30/09/2018,24/06/2020,"['DK', 'CZ', 'PL', 'HU']","{'United States': 286, 'Canada': 3, 'Czech Republic': 63, 'Denmark': 76, 'Estonia': 12, 'Hungary': 31, 'Poland': 92}",25/01/2016,Tabular,
6190,2016-004035-21,29/05/2018,03/05/2019,03/05/2019,['DE'],"{'Germany': 13, 'United States': 7}",04/12/2017,Tabular,
6191,2015-005482-23,14/04/2017,28/10/2017,28/10/2017,"['DE', 'FI', 'EE', 'HU', 'LT']","{'Poland': 229, 'Estonia': 127, 'Finland': 450, 'Germany': 80, 'Hungary': 184, 'Lithuania': 130}",02/09/2016,Tabular,
6192,2016-003716-12,17/12/2019,22/08/2020,22/08/2020,"['GB', 'ES', 'DE', 'IT']","{'France': 14, 'United Kingdom': 6, 'Italy': 8, 'Spain': 6, 'Canada': 1, 'United States': 14}",10/10/2017,Tabular,
6193,2016-004953-34,09/08/2013,15/03/2018,15/04/2018,['Outside EU/EEA'],{'Japan': 54},19/11/2010,Tabular,
6194,2015-001653-32,20/08/2019,26/01/2020,08/05/2020,['Outside EU/EEA'],"{'United States': 49, 'Canada': 4}",22/01/2016,Tabular,
6195,2015-004905-17,21/02/2011,01/12/2016,01/12/2016,['Outside EU/EEA'],{'Japan': 56},10/03/2009,Tabular,
6196,2016-000826-21,20/06/2017,06/07/2018,07/11/2019,"['DE', 'SE', 'HU', 'ES']","{'Spain': 26, 'Sweden': 11, 'Germany': 199, 'Hungary': 20, 'Israel': 3, 'United States': 101}",29/09/2016,Tabular,
6197,2015-001656-29,22/10/2013,17/07/2015,10/02/2016,['Outside EU/EEA'],{'Russian Federation': 102},03/06/2013,Tabular,
6198,2014-005576-28,17/01/2019,04/10/2019,04/10/2019,['DE'],{'Germany': 34},08/09/2015,Mixed,
6199,2014-005119-17,09/08/2017,12/08/2018,12/08/2018,"['HU', 'CZ', 'SK', 'IT', 'LT', 'ES', 'PT', 'FR', 'DE', 'AT', 'GB']","{'Canada': 20, 'Czech Republic': 42, 'Austria': 10, 'France': 3, 'Germany': 21, 'Hungary': 127, 'Italy': 36, 'Lithuania': 14, 'Poland': 94, 'Portugal': 30, 'Slovakia': 87, 'Spain': 53, 'Switzerland': 5, 'United Kingdom': 18}",19/11/2015,Tabular,
6200,2013-003600-40,11/02/2016,23/02/2017,23/02/2017,"['GB', 'LT', 'CZ', 'IT', 'FI', 'BG', 'NL']","{'United Kingdom': 88, 'United States': 61, 'Bulgaria': 89, 'Czech Republic': 75, 'Finland': 23, 'Italy': 15, 'Lithuania': 23, 'Netherlands': 22, 'Poland': 164, 'Russian Federation': 44, 'Serbia': 32}",29/09/2014,Tabular,
6201,2014-001259-22,09/02/2016,13/08/2016,13/08/2016,"['AT', 'IT', 'FR', 'Outside EU/EEA']","{'Canada': 3, 'France': 1, 'Russian Federation': 6}",26/03/2015,Tabular,
6202,2014-001524-30,09/03/2018,16/03/2019,16/03/2019,"['HU', 'IT', 'BE', 'DE', 'IS', 'GB', 'ES', 'CZ', 'IE', 'NL', 'SE', 'GR']","{'South Africa': 38, 'Spain': 20, 'Sweden': 10, 'Switzerland': 2, 'Taiwan': 2, 'United Kingdom': 3, 'United States': 72, 'Argentina': 8, 'Australia': 18, 'Belgium': 22, 'Brazil': 1, 'Canada': 50, 'Chile': 8, 'Czech Republic': 30, 'France': 17, 'Germany': 3, 'Greece': 9, 'Hungary': 128, 'Iceland': 7, 'Ireland': 1, 'Israel': 2, 'Italy': 22, 'Korea, Republic of': 7, 'Malaysia': 7, 'Mexico': 6, 'Netherlands': 120, 'Norway': 14, 'Poland': 80, 'Russian Federation': 63}",24/11/2014,Tabular,
6203,2014-003547-35,01/06/2016,18/06/2017,18/06/2017,"['EE', 'DE', 'FI', 'PL']","{'United States': 52, 'Poland': 17, 'Estonia': 21, 'Finland': 27, 'Germany': 15}",16/03/2015,Tabular,
6204,2015-000801-38,14/08/2017,16/08/2018,16/08/2018,"['SE', 'SK']","{'Slovakia': 59, 'Sweden': 5, 'United Kingdom': 22, 'Australia': 10, 'New Zealand': 7}",14/06/2016,Tabular,
6205,2015-004977-34,30/01/2018,09/08/2018,09/08/2018,['Outside EU/EEA'],{'Canada': 25},15/03/2016,Tabular,
6206,2015-004026-34,09/08/2018,22/01/2020,22/01/2020,"['DE', 'HU', 'PL', 'ES']","{'Spain': 15, 'Taiwan': 11, 'Thailand': 26, 'Ukraine': 155, 'Belarus': 47, 'Georgia': 57, 'Germany': 26, 'Hungary': 51, 'Korea, Republic of': 29, 'Poland': 19, 'Romania': 44, 'Russian Federation': 254, 'Serbia': 29}",05/07/2016,Tabular,
6207,2014-001362-10,03/01/2014,04/04/2015,07/09/2016,['Outside EU/EEA'],{'China': 30},20/03/2013,Tabular,
6208,2013-004984-30,08/05/2018,24/05/2019,24/05/2019,['GB'],"{'United Kingdom': 5, 'United States': 28, 'Australia': 7}",12/02/2015,Tabular,
6209,2014-005106-38,03/11/2010,09/05/2015,28/07/2016,['Outside EU/EEA'],{'United States': 1357},12/09/2009,Tabular,
6210,2014-004624-21,31/10/2018,09/11/2018,11/11/2019,"['GB', 'DE', 'CZ', 'ES', 'FR']","{'Spain': 4, 'United Kingdom': 2, 'United States': 23, 'Brazil': 5, 'Czech Republic': 4, 'France': 39, 'Germany': 8}",23/06/2015,Tabular,
6211,2018-001221-98,16/10/2018,21/09/2019,21/09/2019,['AT'],{'Austria': 24},04/06/2018,Tabular,
6212,2015-003314-24,29/07/2019,31/01/2020,31/01/2020,"['GB', 'DE', 'ES', 'Outside EU/EEA']","{'Spain': 7, 'United States': 14, 'Canada': 13, 'Germany': 8}",13/10/2015,Tabular,
6213,2015-004400-30,08/10/2018,24/10/2019,03/05/2020,"['SE', 'DE', 'CZ']","{'Sweden': 21, 'Czech Republic': 15, 'Germany': 34}",11/04/2016,Tabular,
6214,2017-000192-86,15/07/2019,29/07/2020,29/07/2020,['AT'],{'Austria': 47},02/10/2017,Mixed,
6215,2014-000510-59,01/08/2019,19/12/2020,19/12/2020,['DK'],{'Denmark': 10},15/12/2015,Tabular,
6216,2014-005568-14,17/06/2016,08/03/2017,04/09/2020,['Outside EU/EEA'],{'Taiwan': 225},11/09/2014,Tabular,
6217,2014-002425-35,15/12/2017,20/01/2018,20/01/2018,['NL'],{'Netherlands': 11},01/10/2015,Tabular,
6218,2013-003369-33,30/06/2019,25/06/2020,25/06/2020,['DE'],{'Germany': 14},20/10/2015,Tabular,
6219,2015-000629-35,10/11/2016,31/05/2019,31/05/2019,['GB'],{'United Kingdom': 50},01/05/2015,Tabular,
6220,2016-000158-36,03/05/2017,08/11/2020,08/11/2020,['SE'],{'Sweden': 202},02/05/2016,Mixed,
6221,2015-005488-18,26/04/2017,20/04/2018,20/04/2018,"['ES', 'BE', 'FR']","{'Belgium': 2, 'Canada': 1, 'France': 4, 'Spain': 1, 'Switzerland': 2, 'United States': 3}",04/05/2016,Tabular,
6222,2015-003135-35,05/10/2017,10/08/2018,10/08/2018,"['DE', 'BE', 'GB', 'IT']","{'United Kingdom': 6, 'United States': 19, 'Australia': 28, 'Germany': 14}",01/12/2015,Tabular,
6223,2013-005015-28,13/06/2016,28/06/2017,28/06/2017,['DE'],"{'Taiwan': 23, 'United States': 532, 'Canada': 44, 'Germany': 29, 'Japan': 61, 'Malaysia': 8}",10/11/2014,Tabular,
6224,2014-001890-15,21/05/2015,18/03/2017,18/03/2017,"['CZ', 'PL', 'SK']","{'Slovakia': 4, 'United States': 97, 'Czech Republic': 4, 'Poland': 12}",11/06/2014,Tabular,
6225,2015-001059-63,05/03/2019,07/10/2020,07/10/2020,['DK'],{'Denmark': 139},01/09/2015,Tabular,
6226,2018-003845-40,30/12/2019,05/09/2020,05/09/2020,['PL'],"{'Poland': 6, 'Ukraine': 11, 'Georgia': 1, 'United States': 6}",01/02/2019,Mixed,
6227,2014-001706-17,27/08/2007,22/07/2015,08/02/2016,['Outside EU/EEA'],{'Mexico': 126},24/01/2006,Tabular,
6228,2014-001736-11,04/02/2014,29/07/2015,08/02/2016,['Outside EU/EEA'],{'Mexico': 720},18/07/2011,Tabular,
6229,2016-001240-19,19/04/2017,27/12/2018,27/12/2018,['BG'],{'Bulgaria': 58},13/09/2016,Mixed,
6230,2016-000316-15,12/06/2018,12/10/2019,12/10/2019,['PL'],{'Poland': 206},28/10/2016,Mixed,
6231,2016-000929-40,05/01/2015,03/11/2016,03/11/2016,['Outside EU/EEA'],"{'United States': 539, 'Australia': 23, 'Brazil': 12, 'New Zealand': 3}",27/05/2011,Tabular,
6232,2012-000952-32,11/08/2015,06/07/2016,08/09/2016,['Outside EU/EEA'],{'United States': 1},13/02/2015,Tabular,
6233,2014-001815-38,20/04/2016,20/01/2018,20/01/2018,"['DE', 'GB', 'BE']","{'United Kingdom': 96, 'United States': 404, 'Belgium': 70, 'Denmark': 217}",27/10/2014,Tabular,
6234,2015-002478-19,24/07/2017,02/03/2018,02/03/2018,"['DE', 'HU', 'ES']","{'Spain': 7, 'United States': 46, 'Canada': 4, 'Germany': 2, 'Hungary': 4, 'Israel': 10, 'Romania': 8}",08/01/2016,Tabular,
6235,2017-003651-29,26/03/2019,04/10/2019,04/10/2019,"['DE', 'GB', 'HU', 'CZ', 'PL']","{'United Kingdom': 14, 'United States': 114, 'Australia': 51, 'Canada': 64, 'Czech Republic': 19, 'Germany': 64, 'Hungary': 12, 'Poland': 49}",07/12/2017,Tabular,
6236,2013-005031-24,09/10/2017,24/10/2018,24/10/2018,"['DE', 'IT', 'PT', 'ES', 'BE', 'AT', 'NL', 'GB']","{'Spain': 85, 'United Kingdom': 24, 'United States': 63, 'Austria': 16, 'Belgium': 1, 'Canada': 27, 'France': 10, 'Germany': 65, 'Italy': 24, 'Netherlands': 16, 'Poland': 160, 'Portugal': 13}",02/02/2015,Tabular,
6237,2014-003218-98,10/06/2016,25/06/2017,25/06/2017,"['DE', 'GB', 'ES']","{'Spain': 100, 'United Kingdom': 150, 'Germany': 252}",21/04/2015,Tabular,
6238,2015-005535-40,22/08/2018,06/09/2019,06/09/2019,"['DE', 'CZ', 'ES', 'PL']","{'United States': 36, 'Spain': 67, 'Czech Republic': 92, 'Germany': 29}",11/10/2016,Tabular,
6239,2017-000187-15,04/09/2019,10/09/2020,10/09/2020,"['AT', 'DK']","{'United States': 140, 'Austria': 52, 'Denmark': 38, 'Germany': 114}",20/12/2017,Tabular,
6240,2017-002472-30,27/08/2019,11/09/2020,11/09/2020,"['GB', 'ES', 'CZ', 'SE', 'DK']","{'Netherlands': 38, 'Spain': 84, 'Sweden': 34, 'Czech Republic': 12, 'Denmark': 49, 'Canada': 23, 'South Africa': 177, 'United States': 65}",01/11/2017,Tabular,
6241,2017-002483-40,30/09/2019,20/09/2020,20/09/2020,"['DE', 'HU', 'BG', 'PL']","{'South Africa': 18, 'Ukraine': 125, 'United States': 135, 'Bulgaria': 85, 'Germany': 120, 'Hungary': 99, 'Japan': 82, 'Poland': 142}",02/01/2019,Tabular,
6242,2014-003446-27,23/12/2015,10/11/2016,10/11/2016,['ES'],{'Spain': 40},07/01/2015,Tabular,
6243,2014-003240-12,03/08/2017,11/08/2018,11/08/2018,"['BE', 'HU', 'DE', 'ES', 'DK', 'NO', 'SK', 'NL', 'CZ', 'PL', 'IT']","{'Slovakia': 5, 'Spain': 4, 'United Kingdom': 6, 'United States': 104, 'Australia': 2, 'Belgium': 9, 'Canada': 26, 'Czech Republic': 3, 'Denmark': 4, 'France': 7, 'Germany': 17, 'Hungary': 2, 'Israel': 4, 'Italy': 3, 'Netherlands': 9, 'New Zealand': 1, 'Norway': 2, 'Poland': 7, 'Romania': 5}",17/03/2015,Tabular,
6244,2015-005189-48,12/10/2011,18/02/2016,18/02/2016,['Outside EU/EEA'],{'China': 665},23/08/2011,Tabular,
6245,2007-000562-21,06/04/2009,21/07/2016,21/07/2016,['FR'],,,Document,
6246,2007-007156-33,22/02/2011,06/02/2020,06/02/2020,['GB'],{'United Kingdom': 18},03/05/2010,Tabular,
6247,2004-005101-29,23/05/2016,21/09/2019,21/09/2019,['GB'],{'United Kingdom': 44},03/01/2005,Mixed,
6248,2004-005115-29,03/08/2006,13/11/2016,13/11/2016,"['GB', 'DE']",,,Document,
6249,2008-002120-29,18/01/2010,08/03/2019,08/03/2019,['GB'],,,Document,
6250,2006-001937-17,29/11/2006,23/12/2016,23/12/2016,['DE'],,,Document,
6251,2007-005540-24,23/12/2016,28/11/2019,28/11/2019,['ES'],{'Spain': 519},15/07/2008,Tabular,
6252,2007-005976-15,28/02/2014,14/06/2019,14/06/2019,['GB'],{'United Kingdom': 553},02/06/2008,Tabular,
6253,2007-006072-11,20/05/2010,14/09/2016,14/09/2016,"['BE', 'GB', 'ES', 'CZ', 'DE', 'NL', 'IT', 'HU', 'FR', 'SE', 'PL', 'GR']",,,Document,
6254,2008-002209-38,04/03/2009,01/12/2016,01/12/2016,"['DE', 'CZ', 'IT']",,,Document,
6255,2008-002219-42,14/09/2010,22/12/2016,22/12/2016,"['DE', 'FR', 'AT', 'GB', 'NL', 'IT', 'CZ']",,,Document,
6256,2007-004993-15,31/05/2012,04/02/2016,04/02/2016,"['AT', 'BE', 'DE']",,,Document,
6257,2007-000491-16,15/06/2009,14/09/2016,14/09/2016,"['ES', 'DE', 'AT', 'BE']",,,Document,
6258,2007-000510-37,12/06/2009,18/09/2020,18/09/2020,['GB'],,,Document,
6259,2007-000724-40,29/02/2008,21/03/2020,21/03/2020,['BE'],"{'Belgium': 8, 'France': 22}",23/03/2007,Tabular,
6260,2007-002063-27,16/08/2007,18/02/2016,18/02/2016,['GB'],,,Document,
6261,2007-002088-29,06/07/2009,10/04/2019,10/04/2019,"['DK', 'SE', 'FI']",,,Document,
6262,2008-006414-19,,26/06/2019,26/06/2019,['GB'],{'United Kingdom': 21},19/11/2009,Mixed,
6263,2007-005367-10,30/11/2013,07/07/2018,07/07/2018,['NL'],"{'Switzerland': 7, 'United States': 97}",05/04/2006,Tabular,
6264,2006-004523-11,10/05/2007,21/01/2017,21/01/2017,['DE'],,,Document,
6265,2006-001998-25,24/09/2008,18/06/2016,18/06/2016,['DE'],,,Document,
6266,2006-000419-90,21/05/2007,20/05/2016,20/05/2016,"['EE', 'HU', 'SK', 'CZ', 'LT', 'LV']",,,Document,
6267,2006-000422-31,03/06/2012,22/12/2016,22/12/2016,"['IT', 'GR']",,,Document,
6268,2007-006749-42,30/06/2016,14/10/2017,14/10/2017,"['GB', 'DK']","{'United Kingdom': 2955, 'Denmark': 51, 'Georgia': 83, 'New Zealand': 7}",01/04/2009,Tabular,
6269,2008-004754-33,17/03/2010,30/03/2016,30/03/2016,"['SK', 'PL', 'CZ']",,,Document,
6270,2006-001588-52,31/01/2008,06/03/2016,06/03/2016,"['DE', 'IT']",,,Document,
6271,2008-005500-10,23/10/2009,20/04/2016,20/04/2016,"['CZ', 'HU', 'GB']",,,Document,
6272,2008-005506-40,19/08/2010,13/04/2016,13/04/2016,['AT'],,,Document,
6273,2009-012201-19,17/12/2015,01/01/2017,01/01/2017,"['FR', 'IE', 'SE', 'DE', 'NL', 'FI', 'AT', 'GB', 'CZ', 'BE', 'DK', 'PL', 'GR', 'ES', 'IT']","{'South Africa': 395, 'Spain': 205, 'Sweden': 146, 'Taiwan': 115, 'Turkey': 322, 'United Arab Emirates': 31, 'United Kingdom': 453, 'United States': 2514, 'Australia': 222, 'Austria': 119, 'Belgium': 77, 'Brazil': 939, 'Canada': 333, 'China': 92, 'Czech Republic': 55, 'Denmark': 167, 'Finland': 132, 'France': 61, 'Germany': 448, 'Greece': 86, 'India': 401, 'Ireland': 40, 'Israel': 122, 'Italy': 203, 'Korea, Republic of': 103, 'Mexico': 243, 'Netherlands': 153, 'Norway': 88, 'Poland': 388, 'Romania': 252, 'Russian Federation': 335, 'Serbia': 100}",31/08/2010,Tabular,
6274,2009-012202-39,,06/06/2015,08/07/2016,['GB'],{'United Kingdom': 385},06/04/2011,Tabular,
6275,2008-000562-23,20/02/2009,09/03/2016,09/03/2016,"['BE', 'DE']",,,Document,
6276,2007-003853-97,04/04/2007,06/07/2019,06/07/2019,['GB'],,,Document,
6277,2006-005500-14,23/02/2011,13/03/2020,13/03/2020,['DE'],,,Document,
6278,2007-000907-13,04/11/2008,06/06/2019,06/06/2019,['AT'],{'Austria': 4},03/12/2007,Tabular,
6279,2006-006819-75,05/03/2014,19/07/2018,19/07/2018,"['NL', 'IT', 'DE', 'ES', 'FR', 'GR', 'BE', 'GB', 'SK', 'SE']","{'Slovakia': 3, 'Spain': 16, 'Sweden': 1, 'Switzerland': 2, 'Taiwan': 18, 'Thailand': 2, 'United Kingdom': 9, 'United States': 165, 'Belgium': 15, 'Brazil': 1, 'Canada': 19, 'France': 52, 'Germany': 18, 'Greece': 3, 'Italy': 30, 'Japan': 40, 'Korea, Republic of': 9, 'Netherlands': 7}",30/07/2007,Tabular,
6280,2009-010913-59,16/10/2012,07/07/2016,07/07/2016,['DE'],,,Document,
6281,2009-010952-81,01/07/2014,10/02/2018,10/02/2018,['GB'],{'United Kingdom': 153},30/10/2009,Tabular,
6282,2008-008896-32,07/05/2014,14/08/2020,14/08/2020,['DE'],{'Germany': 42},21/05/2012,Tabular,
6283,2008-003593-18,08/01/2009,15/07/2016,15/07/2016,['DE'],,,Document,
6284,2008-003597-18,12/01/2013,26/09/2014,01/02/2016,['GB'],{'United Kingdom': 34},28/07/2009,Tabular,
